slope
1.11e-06
1.11e-06
1.11e-06
1.11e-06
1.11e-06
1.11e-06
1.11e-06
1.11e-06
1.0358136594107481e-05
9.240282564377347e-06
7.742712062902106e-06
5.46925065586745e-06
5.171637089521888e-06
5.15106063607879e-06
5.09113849391249e-06
4.8663315239719775e-06
4.284536888946589e-06
4.8107698676549265e-06
6.891890812123902e-06
5.776031984830402e-06
4.92040971866163e-06
5.445315091877663e-06
6.6954371187307815e-06
8.445916490437223e-06
6.166297830541743e-06
4.714715781942025e-06
5.634711975677081e-06
6.6115288280264114e-06
7.611224843953284e-06
8.792506087815501e-06
5.960704376575038e-06
8.091096606161799e-06
1.41534952591765e-05
1.4101140978388873e-05
7.1504106320604e-06
6.2947441013030725e-06
6.301935080961383e-06
9.93135932304843e-06
9.797910635177976e-06
1.0001822463828904e-05
7.955375235398759e-06
1.2902137348022347e-05
8.09613122145275e-06
7.064756413805152e-06
5.429736970668145e-06
4.5600289452462094e-06
4.1993272245924236e-06
4.377975023526888e-06
5.118943718485678e-06
7.558178817620556e-06
6.8872101415771896e-06
7.759616098088653e-06
6.289040814742628e-06
5.666817571462261e-06
5.670425983088856e-06
5.6793430483347215e-06
5.512582579703625e-06
4.573307076014504e-06
4.615454110628093e-06
5.249661698171753e-06
5.7537344670628255e-06
4.394679334312958e-06
3.930829293221779e-06
3.222186979623444e-06
3.775526622892074e-06
3.461955879937159e-06
3.870579063374038e-06
3.570330401514742e-06
4.409577640070507e-06
4.113645067131077e-06
5.2158666041159045e-06
4.734720666640005e-06
5.133337645643539e-06
4.984749868538663e-06
4.346162272690726e-06
3.6813222629605594e-06
4.043135907897973e-06
4.15348070335932e-06
4.939786312002566e-06
5.634371800500902e-06
5.026415588664734e-06
6.659634694495771e-06
9.26186208484435e-06
1.1314561561052911e-05
1.127366039038176e-05
1.123282558669989e-05
1.0879897532842099e-05
7.6798169847138e-06
1.0463029580589224e-05
1.183734768692716e-05
8.065699834913736e-06
6.852768327457932e-06
6.827091419998167e-06
6.908522039357714e-06
5.815525632120449e-06
5.279186435649631e-06
4.1828646773893445e-06
4.405113811070739e-06
4.033486930915312e-06
3.843767960579049e-06
3.8063384282903226e-06
6.07952558325946e-06
4.389222635741231e-06
3.855764628189516e-06
3.8135552890964107e-06
3.7964881968688135e-06
3.4679846435800714e-06
3.227758431825188e-06
3.215293778312426e-06
3.3086375893722937e-06
4.318448956762708e-06
4.789953359889979e-06
5.770890919505517e-06
6.859394128603027e-06
7.2202844960820265e-06
7.165138552528501e-06
1.0275865704236915e-05
8.282954904664563e-06
8.252724145380824e-06
8.517311474529196e-06
9.581702790315346e-06
1.0399349340708877e-05
6.852161802246642e-06
5.286445319654914e-06
4.27288237192106e-06
3.562163362617518e-06
2.7520041120709002e-06
2.7387590089344534e-06
2.4044264074259123e-06
2.558642967561536e-06
3.006904325252069e-06
3.702302345230486e-06
4.457068546207484e-06
5.714938913506635e-06
5.163958011571371e-06
8.602578697439874e-06
1.269359113917112e-05
9.008406467364369e-06
5.875488623405668e-06
5.679164881275173e-06
6.031941276087611e-06
7.077474820978299e-06
6.912273984012153e-06
5.573274909603052e-06
6.6305182810675416e-06
1.100915988600283e-05
1.1739851708096407e-05
1.4394027438967324e-05
5.682582684443395e-06
5.490962921157458e-06
4.597750998921311e-06
3.1433142136607867e-06
2.9485575861653803e-06
2.9376550425165144e-06
3.0017829777250934e-06
3.600731955679509e-06
2.896556039197566e-06
3.2566401334548945e-06
4.27526248335999e-06
4.130756749208234e-06
4.115573913707812e-06
3.4053728416806648e-06
3.055830756013272e-06
2.7779619286996648e-06
2.9862507750912622e-06
3.3373607758596704e-06
3.717259608956866e-06
2.911628087959874e-06
3.1934087817503896e-06
3.5791342070795566e-06
4.9669434320972045e-06
5.29586617235116e-06
4.852796361856785e-06
4.8357385245797285e-06
5.844311327249571e-06
4.5802390897955406e-06
5.615512219319609e-06
6.725606516681731e-06
6.7027345101603495e-06
7.551121112249429e-06
5.752881439198463e-06
6.486828317248841e-06
8.6471469026734e-06
9.702269363960708e-06
9.668504404238256e-06
9.634886123702333e-06
9.602634536177646e-06
8.596125723859937e-06
6.944556019162913e-06
9.64097963407273e-06
9.60856761540413e-06
9.576286642823404e-06
5.991574737760667e-06
4.823299862961081e-06
4.72155350229829e-06
4.6786857397695005e-06
3.5533117394570012e-06
2.830774903900764e-06
2.7554581555363367e-06
2.709433202711147e-06
2.7204190244199448e-06
3.288970638263036e-06
3.7347658873558418e-06
4.762655279755648e-06
7.003641083987993e-06
7.726527535805226e-06
1.692505254758353e-05
6.802246251623554e-05
2.162160690587774e-05
2.2266285632071655e-05
2.428618961984141e-05
9.300572479482548e-06
6.51527174703311e-06
5.813978250119015e-06
5.794868576739003e-06
6.780142071035278e-06
5.907002581353747e-06
5.841005355860151e-06
9.743800235624308e-06
1.833745176582622e-05
1.4318515255526507e-05
1.3240633122167786e-05
6.3136821484550696e-06
5.3249705354610385e-06
5.345918126868072e-06
5.2293038524759275e-06
3.692071252999023e-06
3.3663463269263465e-06
2.76921330587837e-06
2.81692790286579e-06
2.64656262191721e-06
2.3506184031374814e-06
2.2391073278426405e-06
2.6657691924242737e-06
2.779682662143285e-06
3.1411847156597584e-06
4.0401273730725235e-06
4.33896964496723e-06
3.4357684471223223e-06
3.2749033267586613e-06
