SM,RT,Ref,dis_RT,cha_RT
86.41477385802867,107.544,86.41477385802867,-3.3514857555871913e-15,0.0
86.41477385802867,109.97199995999999,86.41477385802867,-3.3514857555871913e-15,0.0
65.73348727631578,108.816,65.73348727631578,-3.3514857555871913e-15,0.0
65.73348727631578,103.52799996,65.73348727631578,-3.3514857555871913e-15,0.0
65.73348727631578,99.60800004,65.73348727631578,-3.3514857555871913e-15,0.0
65.73348727631578,89.79200004,65.73348727631578,-3.3514857555871913e-15,0.0
61.33877385802865,83.96000004,61.33877385802865,-3.3514857555871913e-15,0.0
61.33877385802865,91.67600004,61.33877385802865,-3.3514857555871913e-15,0.0
61.33877385802865,88.35999996000001,61.33877385802865,-3.3514857555871913e-15,0.0
61.33877385802865,82.01600004000001,61.33877385802865,-3.3514857555871913e-15,0.0
