nld,ld,cycles
0.0,0.0,0.0
0.0005484037495476768,6.967643465140069e-05,0.6104133496464829
0.0010633172289929993,0.00013557219665555093,1.729798913892234
0.0011665422980650098,0.00014883819805821887,1.4694862283011247
0.0015374079537576746,0.00019665525601827348,2.1149354484728584
0.0018945763402252735,0.0002429373566580325,2.72014549779937
0.002099198251104606,0.0002695553654071803,2.8098579872653633
0.002350250338434945,0.0003023163844020937,3.0606105496473237
0.0024616710626256255,0.000316892831100176,2.8346514134534972
0.00278622550184926,0.00035948119755569764,3.343029584179152
0.0030993623116232216,0.00040075459910472744,3.816935723123751
0.00321407437583221,0.000415919710011103,3.606408520661749
0.0035657126799235606,0.0004625593532463338,4.220991610784509
0.0038446578673729803,0.0004997219906251669,4.58713335813215
0.004041948148342134,0.0005260947003133245,4.670415290414014
0.0043913222029275945,0.000572978557060998,5.291400479878535
0.004526314400918441,0.0005911561589222216,5.159846247282866
0.004859408785901187,0.0006361596017580989,5.731536061784176
0.005150019656035565,0.0006755988352377268,6.157359168498732
0.005431780090475291,0.0007139944790210452,6.5558243913641
0.005695589318573613,0.0007500855271008544,6.893874240449039
0.005979996142579047,0.0007891490422627329,7.309847826673548
0.00630547846564844,0.0008340526440222371,7.878920290140777
0.006654477412014637,0.0008824378240396599,8.53926292801547
0.006932496348233896,0.0009211595336242362,8.946276022088798
0.007136328332141506,0.0009496492750832431,9.085056307312199
0.007469752116234352,0.000996436972041281,9.703520651309283
0.007808512606257145,0.0010442103584798158,10.347825015013493
0.008176362915341073,0.0010963590132913573,11.106827793603406
0.008451120071543916,0.0011354972784047529,11.524760962697096
0.008697015069454306,0.0011706609682222647,11.838499955018847
0.009018039779297715,0.0012167643298979089,12.439024331578683
0.009325616827362548,0.0012611462473664297,12.99442075139663
0.009654402633855863,0.0013088175717922725,13.636049541838178
0.009899220117455254,0.0013444691816518555,13.962579442201545
0.010187809433316208,0.0013866663876491198,14.460703274060839
0.010449037255406912,0.0014250238638205495,14.858167926398782
0.010722139804842046,0.0014652898577078586,15.3056646997703
0.01100196705874823,0.0015067235149242302,15.783771968669338
0.011253926168538264,0.0015441845075544309,16.157735150381054
0.011555725036086928,0.0015892488976820805,16.731022708646154
0.011656312013397119,0.001604315574920564,16.517915050606096
0.011816364553627334,0.001628338261326379,16.539590717294708
0.012131288972443532,0.001675782035230874,17.175254231579473
0.012311462643060378,0.0017030310414828513,17.281508429393664
0.012426683322228849,0.0017204972548245188,17.131305024083385
0.012841298431953252,0.0017836118440718223,18.17778166491277
0.01314470525812772,0.0018300611386632452,18.787374732513687
0.013420326692007323,0.001872451479401105,19.290561624902555
0.013662264744145114,0.0019098153975087117,19.661979981264587
0.013937014157734517,0.0019524225754980612,20.170851299593465
0.01414481712323179,0.001984773145160487,20.41084386194487
0.014264240126047767,0.00200341389139746,20.29143103902579
0.014404193280561306,0.002025304997560559,20.25722696207409
0.0147671893121325,0.0020823156870665486,21.143688818606062
0.015003357155714658,0.0021195882345384372,21.512711877996455
0.01526301029877497,0.0021607333532287693,21.98325505967872
0.015366365153806183,0.002177159841169081,21.80579507367784
0.015754134709056733,0.0022390381726511105,22.819863004005732
0.01584249532091564,0.0022531936425485024,22.582867888387025
0.0161311753374751,0.0022995847413786207,23.190935344069857
0.01648842753878821,0.0023573035035318853,24.095959447152786
0.01684171267738943,0.0024147198438832515,24.993055510548228
0.016957321099648537,0.0024335823833622496,24.879457035715664
0.01721738979810916,0.0024761487460007114,25.387258372582682
0.01753403922881147,0.0025282278291686904,26.144437318539413
0.01776467556490302,0.0025663359973121204,26.535366317931754
0.01809204468630632,0.002620683785912141,27.35201976801335
0.018380065472147433,0.0026687501742500164,28.0040052270351
0.01857424594426771,0.0027012897005922964,28.248951321333266
0.01883277005537931,0.00274477991491162,28.780971589326448
0.01898177945161894,0.002769934939359144,28.832331693042985
0.019206783381665704,0.0028080416289061098,29.22322193077404
0.0194927595084321,0.002856689015643033,29.890438363016326
0.019765401836894347,0.0029032935332022882,30.5041006274862
0.02004439964597826,0.0029512141615191116,31.152264962420674
0.02030716820202383,0.002996561578474703,31.73297211778645
0.020542873200003475,0.003037416834337904,32.19591649547047
0.020758605730532453,0.0030749591742628857,32.572012210542695
0.020971439262862712,0.003112137519900214,32.93856575259557
0.021198018716829914,0.0031518714725186025,33.37211497235519
0.021312838905671816,0.003172068001246185,33.293487255712286
0.02154606215817767,0.0032132187120540463,33.76417703571989
0.02175569302997482,0.0032503533263565114,34.12958415328815
0.021964762846694463,0.003287527783315195,34.496035752959784
0.022173265631095784,0.003324740835181501,34.863499124790174
0.022428462716030828,0.003370478643711871,35.45444046260933
0.02262677948835712,0.0034061681723937336,35.78196441143761
0.02288502828540495,0.003452836247863503,36.39729285749178
0.02309867264644705,0.0034916101429567567,36.80567400367413
0.023334711825063637,0.003534624849890944,37.32522876356773
0.023623211835615998,0.0035874533515569277,38.102053844682125
0.023826160719002454,0.003624784679299836,38.47261783901357
0.02407675625918193,0.0036710739006762466,39.07801455967935
0.024247187899806177,0.0037026785443565226,39.29845254377849
0.024483111650370537,0.0037465935646063615,39.84160917249522
0.024630657352045726,0.0037741561645077333,39.95608428190552
0.024863302034709878,0.0038177706512981693,40.49136237415891
0.02500501456646287,0.003844431239201093,40.58219108348365
0.02523962321937656,0.003888724981472023,41.1352759752915
0.025467523116588953,0.00393194019999148,41.66008718096989
0.025687505218403905,0.003973831176116551,42.15018314392222
0.025888430709509747,0.004012246405132876,42.54916179704821
0.02600480344813383,0.004034563163916021,42.526116276932115
