nld,ld,cycles
0.0,0.0,0.0
0.0005448792981707085,6.922698537471602e-05,0.598630959353512
0.0009481071382186901,0.0001207880314121971,1.3422294726020199
0.0010643465363252558,0.00013570438595744772,1.1251810792366663
0.0014437715737602996,0.0001845593969811707,1.7978404179609
0.0017815855721269314,0.00022827129562114448,2.3356721786479806
0.0018943719220059219,0.00024291080276791452,2.1113661829908783
0.0020265158375546433,0.0002600919298462865,1.9536891921269848
0.0021593616969004525,0.00027739600543133313,1.7992353175672602
0.0024712041794620054,0.0003181410351789463,2.259290098623351
0.0027756646967550536,0.0003580923629990699,2.6985378467814294
0.0028985232530116534,0.00037426196967976766,2.514343674262219
0.003245811163994805,0.00042011967288519455,3.108428071663064
0.003530459704005673,0.00045787315244469285,3.4900588486638355
0.003724383064864889,0.00048368036390075,3.5585161472745948
0.004045540932707925,0.0005265756479272271,4.07494021504884
0.004173559847412078,0.00054372888378171,3.916532050941031
0.0045012652054605695,0.0005877804751992928,4.463268916370999
0.004836222528823431,0.0006330200291724834,5.041148425052851
0.004974911765191048,0.0006518150084648619,4.925778848277733
0.005234529581229941,0.0006870987117870618,5.242664015320453
0.005491144781202162,0.000722104027509359,5.5522512034255405
0.005812058942326392,0.0007660632714132356,6.096567162858958
0.0062316045771564355,0.0008238423283084638,7.003171902999911
0.0064731383122099695,0.0008572662133438515,7.271301612939957
0.006633249154382348,0.0008794876870907671,7.245758179167804
0.006968110679586914,0.0009261312211509562,7.860443267937802
0.007283563115922487,0.0009702816244811642,8.409770504696729
0.007722573083491113,0.0010320680990142921,9.42143038926902
0.008042528299194385,0.0010773527637414,10.000492484143873
0.008197316710894742,0.0010993381592055793,9.96876021747959
0.008516458631971258,0.0011448282395707429,10.553207318728697
0.008813332713659694,0.0011873399913778673,11.05957702323491
0.009144694803595588,0.0012350150821214302,11.701304548344968
0.009370004006121646,0.0012675681679321941,11.946606106447687
0.009656605658330375,0.001309137795941964,12.428277873142964
0.009969479447787144,0.0013547253004033896,13.015278963875756
0.01028801543774538,0.0014013620130390453,13.629785227825291
0.01061753581597713,0.0014498471431439806,14.292748074479883
0.010865465738164493,0.001486489577238701,14.645252603028743
0.011180822497938059,0.0015333004699464444,15.264325027604315
0.011283959572577995,0.0015486596090826734,15.058884308646855
0.011429268637360157,0.0015703407711696923,15.01917651153719
0.011755017877161711,0.0016191234868676572,15.689940615829801
0.011938135337445699,0.0016466554424251004,15.803612378479595
0.01207276418425307,0.0016669474751349078,15.727488315199764
0.012479509677330913,0.0017285157682285284,16.733428535711372
0.012780029423816397,0.0017742591218520714,17.32451523910427
0.013063703604689225,0.0018176384860303448,17.853629551534407
0.013302375046295722,0.001854287817404213,18.20631489344552
0.013567022189894473,0.0018950892689587901,18.667848781900755
0.013724198075708238,0.001919403411602875,18.69716502413539
0.01386337832596607,0.001940984947399828,18.654845506651732
0.0139609586089251,0.0019561447117584386,18.44417814351809
0.014271034425577978,0.0020044754948792673,19.10309475736817
0.014504509059716786,0.002041026652094953,19.453206446793022
0.01473280029506141,0.0020769002726645034,19.785556396202516
0.01484536109075607,0.0020946370696969634,19.642446389006807
0.015224584040306244,0.0021546332414411657,20.60717317724103
0.015319046715958629,0.0021696359324963844,20.392388110372686
0.015605780592253149,0.0022153179663354653,20.9818673050417
0.015977627994845478,0.0022748820087953197,21.93526574956879
0.016211850883653733,0.002312589031911527,22.315678662897568
0.0163178327016108,0.0023296989645558742,22.156135297668676
0.016582460042487757,0.0023725527582848923,22.671471690140297
0.016893786482851447,0.0024232116295230797,23.391419535450986
0.017124906301463128,0.0024609903512366987,23.773712039874887
0.017348883836293183,0.002497741742114411,24.129072889278792
0.01766864708895488,0.0025504510946737216,24.902774456015244
0.017828716981728054,0.002576944013010801,24.989207678757815
0.01801685194775937,0.002608174006319998,25.199824138773025
0.018142577624773448,0.0026290999235389807,25.1403174672106
0.018320275650819506,0.002658752709160399,25.309587155711224
0.018626171065756703,0.0027100093288091,26.045205078681455
0.018789213438080155,0.0027374390744546576,26.156197390865724
0.019067243290999736,0.0027843916814312424,26.778984879436695
0.019328372769099933,0.002828695756585468,27.33234064956197
0.019522771008406492,0.00286180826604146,27.592307594993414
0.01974133272231582,0.0028991703417675695,27.963677653006783
