slope
1.9732537323115287e-06
2.191311197701591e-06
2.4206665250403357e-06
2.3370652225985485e-06
2.6299402764957976e-06
2.4211207969742484e-06
2.5906875355091462e-06
2.285497817250902e-06
2.1409240490346254e-06
2.0005024814071655e-06
2.2833357583495118e-06
2.3792719462034704e-06
2.5835839205309557e-06
2.345606539409731e-06
2.910599053226228e-06
2.255812916683073e-06
2.0504234219830377e-06
1.7936937284603402e-06
1.664043601847178e-06
1.580301400513759e-06
1.5301111956427835e-06
1.4711177632194967e-06
1.6945258776462916e-06
1.6724102016252426e-06
1.7285619847748806e-06
1.6782280441904917e-06
1.7056277253992946e-06
1.7938316812492495e-06
1.8218350707792093e-06
1.5913164999231117e-06
1.5600863629704655e-06
1.5245922456424835e-06
1.5741450591792736e-06
1.5687368701948062e-06
1.4514671300779001e-06
1.561524729102753e-06
1.679526007532194e-06
1.8110994537322813e-06
2.0078886807424454e-06
1.8780088475363818e-06
1.8839430733041644e-06
1.961401161905326e-06
1.9323716892361422e-06
1.925430180967546e-06
2.0411714058250956e-06
1.875419646446643e-06
2.1361819655673457e-06
1.940758037723576e-06
1.943782920254977e-06
1.8738071945963097e-06
1.9822075743133336e-06
1.8726741461518202e-06
1.8906097372838924e-06
1.6934830336998577e-06
1.7836683034004444e-06
1.7300486610496338e-06
1.6299051642095315e-06
1.4249076160907085e-06
1.4795916395382874e-06
1.437618495088003e-06
1.3733929449551583e-06
1.4342753588594764e-06
1.6870202696192904e-06
1.6467678054310704e-06
1.7105769113968974e-06
1.6533583839432043e-06
1.6197659498847257e-06
1.71714108636976e-06
1.6184684891683243e-06
1.357052463741413e-06
1.464477050210578e-06
1.7022504496041288e-06
1.8697587644166324e-06
1.671958878545539e-06
1.6726367524244114e-06
1.6579765288713138e-06
1.9705523544008626e-06
1.835320565096862e-06
1.6283237004128324e-06
1.3751912825684132e-06
1.5634004988927023e-06
1.6799874836115568e-06
1.6839080161997869e-06
1.772926826505172e-06
1.581648626246521e-06
1.497817452338588e-06
1.6357697833345823e-06
1.6248094960197035e-06
1.6217608332208312e-06
1.693628040126272e-06
1.5351389260541833e-06
2.0142507891368725e-06
2.2679261680374477e-06
1.8210957344750961e-06
1.94036223874238e-06
1.9249308276066337e-06
2.012579837368456e-06
2.180000252783145e-06
2.174083425640994e-06
1.907549756640899e-06
2.0060639515010017e-06
1.953516242216153e-06
1.8144668791740091e-06
1.6012768870036684e-06
1.5754852104049007e-06
1.3908836746203707e-06
1.3810101454233802e-06
1.351252839046181e-06
1.3923906696694823e-06
1.4039646204744774e-06
1.4712433426457573e-06
1.242809209265039e-06
1.296633708105634e-06
1.3847269026736851e-06
1.6116672234617255e-06
1.5761515489306432e-06
1.6969789389751582e-06
1.5033981719693107e-06
1.4754723243449858e-06
1.4957438205407694e-06
1.4658139074446834e-06
1.3071811654950803e-06
1.125536983892305e-06
