energy_imbalance
2.5856250000000047
2.5856250000000047
2.5856250000000047
2.5856250000000047
0.0
0.17156249999999984
0.17156249999999984
0.17156249999999984
0.0
0.0
0.0
0.0
0.0
0.0
0.20531249999999945
3.7115624999999977
4.0162499999999985
8.647499999999997
11.486249999999995
12.082499999999992
0.6374999999999983
1.6912499999999966
2.5799999999999947
3.314999999999993
1.631249999999998
4.777499999999996
7.886249999999995
9.971249999999994
0.0
-8.881784197001252e-16
-1.7763568394002505e-15
-2.6645352591003757e-15
0.0
0.0
0.0
0.0
-1.7763568394002505e-15
-3.552713678800501e-15
-5.329070518200751e-15
-7.105427357601002e-15
0.0
0.3465437572222818
10.105366601250314
22.9981603584726
9.39646962331598
19.16043924663196
28.035658869947937
35.568378493263914
14.733749999999999
31.582499999999996
47.62499999999999
63.592499999999994
14.174999999999999
27.209999999999997
41.216249999999995
55.8
15.014999999999997
27.341249999999995
41.107499999999995
53.64374999999999
10.912499999999998
20.519999999999996
30.881249999999994
42.32249999999999
8.477388607344656
16.279777214689314
25.799665822033973
36.30955442937863
0.0
1.4184868606937595
6.8202475865824965
13.557008312471234
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-8.881784197001252e-16
-1.7763568394002505e-15
-2.6645352591003757e-15
-3.552713678800501e-15
0.0
0.0
0.0
0.0
-8.881784197001252e-16
-1.7763568394002505e-15
-2.6645352591003757e-15
-3.552713678800501e-15
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.881784197001252e-16
8.881784197001252e-16
1.7763568394002505e-15
2.6645352591003757e-15
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.9263060577444571
3.4500560577444555
0.03749999999999822
0.03749999999999822
0.03749999999999822
0.03749999999999822
0.0
0.0
0.0
0.5924999999999983
1.3124999999999984
2.939999999999997
4.972499999999995
7.709999999999993
3.4012499999999983
4.983749999999997
5.654999999999995
7.087499999999993
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.38154770962347584
1.862797709623474
2.414047709623472
3.2577977096234703
0.4949999999999982
0.9824999999999964
2.3962499999999944
3.888749999999993
3.0524999999999984
6.554999999999996
8.459999999999994
9.896249999999991
0.0
0.5212499999999982
2.2724999999999964
3.6037499999999945
0.9862499999999983
3.2324999999999964
4.698749999999995
6.408749999999993
3.5699999999999985
7.027499999999996
10.717499999999994
14.336249999999993
3.982499999999998
7.1249999999999964
10.166249999999994
11.939999999999992
0.6299999999999982
0.8399999999999964
1.2787499999999947
1.9537499999999928
0.43499999999999817
0.8024999999999964
1.1362499999999947
1.6049999999999929
0.17624999999999824
0.17624999999999824
0.17624999999999824
1.1699999999999964
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.029584755003476
5.864584755003474
8.463334755003473
13.480834755003471
3.0974999999999984
3.8362499999999966
4.983749999999995
6.839999999999994
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.9442708885973121
3.164474677975356
5.1596784673534
6.869882256731444
0.0
0.0
0.0
0.0
-8.881784197001252e-16
-1.7763568394002505e-15
-2.6645352591003757e-15
-3.552713678800501e-15
0.0
-0.7732768746083956
-1.5390537492167908
-3.4260806238251647
-1.7763568394002505e-15
-3.552713678800501e-15
-0.2081249999999919
-2.3962499999999842
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4.440892098500626e-16
-8.881784197001252e-16
-1.3322676295501878e-15
-1.7763568394002505e-15
0.0
0.0
0.0
0.0
-2.5270312500000003
-5.6840625
-8.368593749999999
-8.713124999999998
-0.9881249999999966
-0.9881249999999966
-4.510963882687914
-13.94658888268791
0.0
-0.1909673645584835
-1.7020917730990046
-3.921966181639526
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-7.941707542886848
-17.94170754288685
-3.892592802122846
-7.785185604245692
-11.677778406368539
-15.570371208491384
0.0
0.0
0.0
0.0
-1.114623820922124
-5.420444934382
-8.897516047841876
-11.609587161301752
-3.3121874999999994
-8.326874999999998
-12.081562499999997
-15.157499999999995
-3.0126562499999983
-5.301562499999997
-8.190468749999994
-10.081874999999993
-3.5579071248665954
-5.567064249733191
-6.773721374599788
-6.773721374599788
-1.0558350940373256
-1.0558350940373256
-1.0558350940373273
-1.0558350940373291
-2.220446049250313e-16
-4.440892098500626e-16
-6.661338147750939e-16
-8.881784197001252e-16
0.0
