SoC
0.1
0.1828075447325242
0.2592647858783729
0.33255463843820265
0.3969944346547438
0.4743289182276027
0.5571364629601269
0.6295956523368584
0.6927700457604558
0.723855593184971
0.7359368090933718
0.7506264626608471
0.7736693273032158
0.8267386125336722
0.8682251924446668
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8832836619703536
0.8636500721667211
0.835954829611321
0.8222184799529505
0.7876022553857377
0.7370509351068596
0.6975098876523802
0.6915329197480621
0.7056684264074813
0.7086559673572844
0.7263004437247443
0.7453112445802909
0.8047487923434926
0.8875563370760168
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8979130522509203
0.9
0.9
0.9
0.8774252810751407
0.8405466179681566
0.7952926191229546
0.74232201881108
0.7019301062558546
0.6495868719168802
0.5779835022098694
0.5102698015348398
0.5228393417739801
0.5352846706960215
0.5439726072758246
0.5482820949278956
0.5623179737600584
0.5750185809334093
0.5888060371313746
0.6019724367438459
0.5977666836865353
0.585750224266617
0.5728554524846384
0.5740951887638719
0.5650656182884588
0.5543107913875701
0.5483866824780131
0.5505958876392805
0.5766348425557366
0.5936627032886935
0.6096030181719179
0.6284641704801385
0.633715463297419
0.640831120428527
0.6434101577293215
0.6479157048210711
0.6520794517886189
0.660344800246587
0.6661864750965796
0.6719349317308807
0.6760676059598648
0.676347260606939
0.676347260606939
0.676347260606939
0.676347260606939
0.676347260606939
0.676347260606939
0.676347260606939
0.676347260606939
0.6772172972867251
0.6772172972867251
0.6772172972867251
0.6772172972867251
0.6772172972867251
0.6789884433848611
0.6885277741239446
0.6903610656992082
0.692007920843089
0.692007920843089
0.692007920843089
0.6557592825572581
0.624564178312811
0.58831554002698
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.5520669017411491
0.46836447455466923
0.3846620473681893
0.3009596201817094
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.2172571929952295
0.21862439349203627
0.21989837577315166
0.2317060164273919
0.23462685385238816
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23742340032312925
0.23972325973286096
0.23972325973286096
0.23972325973286096
0.23972325973286096
0.23972325973286096
0.23972325973286096
0.24239606931714375
0.2537088912785267
0.2700876197775619
0.28904592031724213
0.30138435525864055
0.30138435525864055
0.30163298870834127
0.30467874846717513
0.3164577581467469
0.3368457010222063
0.3512042827424231
0.3574201189849412
0.36578041873112804
0.3858575697944615
0.39950133034678875
0.43089130337150516
0.43912728639284165
0.44863751584389433
0.45472903536156206
0.4572464490397819
0.4706415761424084
0.4827624568153187
0.5071596140672022
0.5282934572917638
0.5449829776029249
0.5631332194310777
0.5699084809354225
0.5797916605610263
0.5797916605610263
0.5797916605610263
0.5845467752865526
0.5849197254611037
0.5909490866163463
0.6071102608468933
0.6300156174005725
0.6477307506917491
0.6705428697017906
0.7130281104194018
0.7603927825873897
0.7996457884588916
0.835355767672158
0.8576084614203728
0.8710968260666371
0.8874755545656723
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8865217705856339
0.8635308809277729
0.8455317832788745
0.8227292631307855
0.8438941855365597
0.875905742185528
0.8939316672888304
0.898220594296168
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8881406013682109
0.8836924591317007
0.8679704141583044
0.8473494030931137
0.7780206585932099
0.6997418798871431
0.6203011669157148
0.5418339664368866
0.5529012246999573
0.5553260734205177
0.5652119951274178
0.5652119951274178
0.5669529121575637
0.5698440779397703
0.5859164726645105
0.615076832919455
0.6407553591141076
0.6632318414854561
0.6809829776321228
0.6917393578540959
0.6965268796869972
0.6965268796869972
0.7026822649007275
0.7067858550432143
0.7144023670501028
0.7227028107474058
0.73952131277078
0.7484746003543877
0.7615936536887018
0.7721635070860164
0.780526126391539
0.792899072427219
0.8190750034876276
0.8427639102192563
0.8705564070933719
0.8956131772058296
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8437037614494214
0.7740295770327885
0.6977292269407156
0.6294996094485862
0.6569689886474035
0.6798995484461975
0.7110994641381847
0.7491076089302069
0.7897510268281899
0.8320420983439896
0.8672140627186568
0.8982824369508371
0.9
0.9
0.9
0.9
0.8911884718639426
0.8835388779932467
0.875952091380138
0.8614251028036536
0.8433954944225541
0.8378959339300829
0.837734990332516
0.8407777091597577
0.7628407222094947
0.6790670282727079
0.5952933343359211
0.5115196403991341
0.42936382592650146
0.34981546767765137
0.26604177374086446
0.18226807980407758
0.2091999825206966
0.23613188523731563
0.24630132194439924
0.2529254504416739
0.26356137507110083
0.2830294710302273
0.29640212480406813
0.3110187463708244
0.3384793353994325
0.3936493070152317
0.44558496236945083
0.516802118513859
0.5879505972697001
0.6525371459179122
0.728101710338603
0.7842292779949903
0.7514868533053843
0.7194355615907568
0.6810069974251914
0.6462854192163289
0.5625117252795421
0.4787380313427553
0.3949643374059685
0.3111906434691817
0.22741694953239489
0.15003623561415913
0.09999999999999998
0.09999999999999999
0.10615868211980241
0.1
0.09999999999999999
0.09999999999999999
0.17693940799181923
0.2439892720299608
0.3076804230272307
0.3626637994740926
0.41410186771114554
0.45704985576155066
0.5017393987220374
0.5286402022438336
0.5438788077070476
0.5596771986770734
0.5766573590503691
0.5904343023569074
0.5997018624141274
0.6149715670721643
0.6197297438800657
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.6198852398541802
0.5361115459173934
0.4523378519806066
0.3685641580438198
0.284790464107033
0.20101677017024622
0.1172430762334594
0.1
0.1
0.1
0.1
0.1
0.1
0.10062198389645773
0.10569115265258809
0.1102316350967294
0.11859731850408564
0.1
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.09999999999999999
0.10087808695457148
0.1
0.10424668024239442
0.12560414230662686
0.1351396096575894
0.20482456489837497
0.27889610238803175
0.3534342975637387
0.42436367330065794
0.48697876459778405
0.5384562924545138
0.5937293028244512
0.6646820114456731
0.68941730360073
0.7040105687122974
0.7377679094643235
0.7681030938519818
0.7139956970250797
0.6826097087055696
0.6335934158595768
0.5842000042001834
0.5332601567039543
