SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.0,0.0,19.085625000000004,19.085625,60.05999999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,20.071875,20.071875,49.30499999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,21.058125,21.058125,55.06499999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,22.044375,22.044375,50.14499999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,22.102500000000006,22.102500000000003,43.64999999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,23.7075,23.7075,38.42999999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,25.3125,25.3125,41.44499999999999,0.0,-7.105427357601002e-15,0.0
0.0,0.0,26.9175,26.9175,45.76499999999999,0.0,-7.105427357601002e-15,0.0
13.370445570621364,0.0,17.430179429378637,30.800625,47.27999999999999,13.370445570621364,-7.105427357601002e-15,0.0
13.370445570621364,0.0,17.516429429378636,30.886875,44.58,13.370445570621364,-7.105427357601002e-15,0.0
13.370445570621364,0.0,17.602679429378636,30.973125,51.449999999999996,13.370445570621364,-7.105427357601002e-15,0.0
13.370445570621364,0.0,17.68892942937864,31.059375000000003,55.41,13.370445570621364,-7.105427357601002e-15,0.0
51.05295709644505,20.01420709644505,0.0,31.03875,51.05295709644505,51.05295709644505,0.9979570964450488,0.0
51.05295709644505,19.85670709644505,0.0,31.19625,56.72690453922009,51.05295709644505,0.0,1.008095460779919
51.05295709644505,19.69920709644505,0.0,31.353749999999998,72.66,51.05295709644505,-7.105427357601002e-15,0.0
51.05295709644505,19.541707096445048,0.0,31.51125,78.0,51.05295709644505,-7.105427357601002e-15,0.0
69.835,35.85999999999999,0.0,33.975,69.835,69.835,10.794999999999995,0.0
69.835,37.239999999999995,0.0,32.595,69.835,69.835,17.634999999999998,0.0
69.835,38.61999999999999,0.0,31.215,69.835,69.835,21.64,0.0
69.835,40.0,0.0,29.834999999999997,69.835,69.835,25.329999999999984,0.0
64.315,35.86,0.0,28.455000000000002,64.315,64.315,19.314999999999998,0.0
64.315,37.239999999999995,0.0,27.075,64.315,64.315,25.029999999999994,0.0
64.315,38.62,0.0,25.695,64.315,64.315,34.239999999999995,0.0
64.315,40.0,0.0,24.314999999999998,64.315,64.315,32.379999999999995,0.0
20.718311590572604,0.0,1.176063409427396,21.894375,20.7183115905726,20.718311590572604,0.0,6.071688409427399
20.718311590572604,0.0,0.48981340942739493,21.208125,20.7183115905726,20.718311590572604,0.0,6.011688409427396
20.718311590572604,0.19643659057260165,0.0,20.521875,20.7183115905726,20.718311590572604,0.0,4.196688409427399
20.718311590572604,0.8826865905726038,0.0,19.835625,20.7183115905726,20.718311590572604,0.0,2.0816884094274
17.835,0.5700000000000003,0.0,17.265,17.835,17.835,0.0,6.780000000000001
17.835,0.0,0.0,17.835,17.835,17.835,0.0,6.134999999999998
17.835,0.0,0.5700000000000003,18.405,17.835,17.835,0.0,6.660000000000004
17.835,0.0,1.1400000000000006,18.975,17.835,17.835,0.0,6.359999999999999
20.8211481522666,0.0,0.8163518477334009,21.6375,20.821148152266595,20.8211481522666,2.011148152266596,0.0
20.8211481522666,0.008648152266594877,0.0,20.812500000000004,20.821148152266595,20.8211481522666,5.746148152266596,0.0
20.8211481522666,0.8336481522665978,0.0,19.9875,20.821148152266595,20.8211481522666,6.166148152266597,0.0
20.8211481522666,1.658648152266597,0.0,19.1625,20.821148152266595,20.8211481522666,0.0,0.5988518477334033
17.08284836863441,0.0,5.107776631365592,22.190625,17.08284836863441,17.08284836863441,4.317848368634408,0.0
17.08284836863441,0.0,1.7140266313655914,18.796875,17.08284836863441,17.08284836863441,5.142848368634407,0.0
17.08284836863441,1.6797233686344095,0.0,15.403125,17.08284836863441,17.08284836863441,2.8328483686344086,0.0
17.08284836863441,5.07347336863441,0.0,12.009374999999999,17.08284836863441,17.08284836863441,0.0,1.06715163136559
0.0,0.0,4.846875,4.846875,0.0,0.0,0.0,12.57
0.0,0.0,3.9656250000000006,3.9656250000000006,0.0,0.0,0.0,8.22
0.0,0.0,3.084375000000001,3.084375,0.0,0.0,0.0,7.694999999999999
0.0,0.0,2.203125,2.203125,0.0,0.0,0.0,9.105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4350000000000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1750000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7750000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.322622296279583,17.322622296279583,0.0,0.0,17.322622296279587,17.322622296279583,17.322622296279587,0.0
17.322622296279583,17.322622296279583,0.0,0.0,17.322622296279583,17.322622296279583,14.907622296279584,0.0
17.322622296279583,17.322622296279583,0.0,0.0,17.322622296279587,17.322622296279583,17.322622296279587,0.0
17.322622296279583,17.322622296279583,0.0,0.0,17.322622296279587,17.322622296279583,17.322622296279587,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0
40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0
40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0
40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4100000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3499999999999999
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,1.11
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,1.29
0.0,0.0,0,0,0.0,0.0,0.0,5.460000000000001
0.0,0.0,0,0,0.0,0.0,0.0,7.904999999999999
0.0,0.0,0,0,0.0,0.0,0.0,9.15
0.0,0.0,0,0,0.0,0.0,0.0,5.955
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.12000000000000002
0.0,0.0,0,0,0.0,0.0,0.0,1.47
0.0,0.0,0,0,0.0,0.0,0.0,5.685000000000001
0.0,0.0,0,0,0.0,0.0,0.0,9.840000000000002
0.0,0.0,0,0,0.0,0.0,0.0,6.930000000000001
0.0,0.0,0,0,0.0,0.0,0.0,3.0000000000000004
0.0,0.0,0,0,0.0,0.0,0.0,4.035
0.0,0.0,0,0,0.0,0.0,0.0,9.690000000000001
0.0,0.0,0,0,0.0,0.0,0.0,6.585000000000001
0.0,0.0,0,0,0.0,0.0,0.0,15.150000000000002
0.0,0.0,0,0,0.0,0.0,0.0,3.975
0.0,0.0,0,0,0.0,0.0,0.0,4.59
0.0,0.0,0,0,0.0,0.0,0.0,2.94
0.0,0.0,0,0,0.0,0.0,0.0,1.2149999999999999
0.0,0.0,0,0,0.0,0.0,0.0,6.465000000000001
0.0,0.0,0,0,0.0,0.0,0.0,5.85
0.0,0.0,0,0,0.0,0.0,0.0,11.775
0.0,0.0,0,0,0.0,0.0,0.0,10.200000000000003
0.0,0.0,0,0,0.0,0.0,0.0,8.055
0.0,0.0,0,0,0.0,0.0,0.0,8.76
0.0,0.0,0,0,0.0,0.0,0.0,3.27
0.0,0.0,0,0,0.0,0.0,0.0,4.770000000000001
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,2.295
0.0,0.0,0,0,0.0,0.0,0.0,0.18
0.0,0.0,0,0,0.0,0.0,0.0,2.91
0.0,0.0,0,0,0.0,0.0,0.0,7.800000000000001
0.0,0.0,0,0,0.0,0.0,0.0,11.055
0.0,0.0,0,0,0.0,0.0,0.0,8.55
0.0,0.0,0,0,0.0,0.0,0.0,11.010000000000002
0.0,0.0,0,0,0.0,0.0,0.0,20.505
0.0,0.0,0,0,0.0,0.0,0.0,22.86
0.0,0.0,0,0,0.0,0.0,0.0,18.945
0.0,0.0,0,0,0.0,0.0,0.0,17.235
0.0,0.0,0,0,0.0,0.0,0.0,10.74
0.0,0.0,0,0,0.0,0.0,0.0,6.51
0.0,0.0,0,0,0.0,0.0,0.0,7.904999999999999
0.0,0.0,0,0,3.7052242309778283,0.0,0.0,6.044775769022173
0.0,0.0,0,0,10.094999999999994,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,0.1499999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0,0,2.369999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,5.249999999999994,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,6.509999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,8.129999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,10.949999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,13.604999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,6.329999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,2.684999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,5.729999999999992,0.0,-7.105427357601002e-15,0.0
16.41468680897495,16.41468680897495,0,0,16.41468680897495,16.41468680897495,6.4396868089749475,0.0
16.41468680897495,16.41468680897495,0,0,16.41468680897495,16.41468680897495,10.98468680897495,0.0
16.41468680897495,16.41468680897495,0,0,16.41468680897495,16.41468680897495,8.599686808974948,0.0
16.41468680897495,16.41468680897495,0,0,16.41468680897495,16.41468680897495,10.89468680897495,0.0
0.0,0.0,0,0,0.0,0.0,0.0,10.215
0.0,0.0,0,0,0.0,0.0,0.0,15.45
0.0,0.0,0,0,0.0,0.0,0.0,8.700000000000001
0.0,0.0,0,0,0.0,0.0,0.0,2.07
0.0,0.0,0,0,1.5261908384939034,0.0,0.0,0.8588091615060969
0.0,0.0,0,0,5.924999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,2.204999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,3.374999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,1.9799999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,1.9499999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,5.654999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,5.9699999999999935,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,12.209999999999994,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,14.009999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,7.619999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0,0,5.744999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.084999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,7.004999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,5.324999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,3.944999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,8.984999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,5.864999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,6.839999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,14.279999999999994,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,13.829999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,14.759999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,14.474999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,15.929999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,12.569999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,12.164999999999994,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,7.0949999999999935,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,2.519999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,0.8399999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,1.754999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,2.6999999999999926,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,1.7399999999999927,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,1.4699999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,1.3349999999999929,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,1.874999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,0.704999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.974999999999993,0.0,-7.105427357601002e-15,0.0
15.71466317145321,15.71466317145321,0.0,0.0,15.71466317145321,15.71466317145321,5.66466317145321,0.0
15.71466317145321,15.71466317145321,0.0,0.0,15.71466317145321,15.71466317145321,2.1246631714532107,0.0
15.71466317145321,15.71466317145321,0.0,0.0,15.71466317145321,15.71466317145321,7.5096631714532105,0.0
15.71466317145321,15.71466317145321,0.0,0.0,15.71466317145321,15.71466317145321,9.84966317145321,0.0
40.0,40.0,0.0,0.0,40.0,40.0,33.114999999999995,0.0
40.0,40.0,0.0,0.0,40.0,40.0,37.39,0.0
40.0,40.0,0.0,0.0,40.0,40.0,37.945,0.0
40.0,40.0,0.0,0.0,40.0,40.0,37.48,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3949999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.565000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9700000000000006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6750000000000007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.629999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09
0.0,0.0,0.0,0.0,12.118339020013904,0.0,0.0,2.1166609799860963
0.0,0.0,0.0,0.0,11.339999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,10.394999999999992,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,20.069999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,12.389999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.0,0.0,2.9549999999999925,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.024374999999999997,0.024374999999999997,4.589999999999993,0.0,-7.105427357601002e-15,0.0
0.0,0.0,0.073125,0.073125,7.424999999999994,0.0,-7.105427357601002e-15,0.0
