time,SM_forecast_1,SM_forecast_2,SM_forecast_3,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_1,reg_forecast_2,reg_forecast_3,reg_vol_Up,reg_vol_Down
3/17/2021 4:00,40.43703842,44.15690755,44.15690755,45.39,45.39,45.39,45.39,41.81139374,45.40566462,44.1,0,0
3/17/2021 5:00,42.53136444,49.34746077,49.34746077,48.83,48.83,48.83,48.83,43.44922638,46.74361597,47.4,0,0
3/17/2021 6:00,48.86440659,59.20034841,59.20034841,53.81,53.81,53.81,53.81,52.78258133,53.15994562,59.1,0,0
3/17/2021 7:00,54.47971344,78.34187837,78.34187837,63.21,63.21,63.21,63.21,53.52789688,60.14166292,66.29,0,0
3/17/2021 8:00,60.62223434,76.97416598,76.97416598,64,64,64,64,51.71822739,66.4933897,68.92,0,0
3/17/2021 9:00,59.30086136,76.76939689,76.76939689,62.55,62.55,62.55,62.55,50.46601868,66.0604884,62.11,0,0
3/17/2021 10:00,54.26069641,69.93299541,69.93299541,57.51,67,57.51,67,48.61890411,60.25419332,59.93,54,0
3/17/2021 11:00,49.77886963,66.70454949,66.70454949,59.57,67,59.57,67,47.74437332,59.21918636,58.62,66,0
3/17/2021 12:00,47.26198196,59.51902004,59.51902004,54.82,54.82,42,42,44.46109772,54.50949102,52.9,0,-20
3/17/2021 13:00,43.83590698,51.82950061,51.82950061,51.69,51.69,42,42,41.59756088,48.61756281,48.08,0,-23
3/17/2021 14:00,44.06506348,50.28134673,50.28134673,50.31,50.31,45,45,36.02405548,43.02980677,48.61,0,-4
3/17/2021 15:00,43.95110321,50.06101687,50.06101687,49.95,49.95,42,42,30.30678558,44.13829546,52.98,0,-41
3/17/2021 16:00,45.83255768,56.93276085,56.93276085,55.64,55.64,42,42,35.81429291,45.61266431,59.99,0,-42
3/17/2021 17:00,56.26586151,66.02636399,66.02636399,66.2,66.2,42,42,41.52547836,53.65450158,65.96,0,-187
3/17/2021 18:00,61.87845993,68.76533044,68.76533044,77.79,107.58,77.79,107.58,48.81826401,64.65784891,70.7,125,0
3/17/2021 19:00,62.98220825,76.40254938,76.40254938,85,109,85,109,50.70913696,60.83732577,77.71,136,0
3/17/2021 20:00,54.89320755,70.42424981,70.42424981,69.28,69.28,44,44,39.41183472,55.70065957,61.4,0,-82
3/17/2021 21:00,49.27063751,55.72413104,55.72413104,64.55,64.55,64.55,64.55,39.69730377,46.83891863,56.01,0,0
3/17/2021 22:00,48.48674393,53.15150466,53.15150466,62.46,62.46,62.46,62.46,39.97107697,50.13584189,53.88,0,0
3/17/2021 23:00,45.78267288,47.5655471,47.5655471,60.46,80.69,60.46,80.69,39.62604523,43.12192948,49.19,105,0
3/18/2021 0:00,49.58260345,56.20780562,56.20780562,51.12,51.12,51.12,51.12,45.85270309,52.74961695,46.14,0,0
3/18/2021 1:00,46.99830627,53.13145947,53.13145947,49.56,49.56,35,35,41.22333527,43.35139837,45.47,0,-28
3/18/2021 2:00,47.64704514,52.7304459,52.7304459,48.17,48.17,35,35,40.14086533,42.55571361,44.45,0,-132
3/18/2021 3:00,45.57023239,50.96453,50.96453,47.94,47.94,35,35,37.80586624,40.89243142,44.4,0,-30
3/18/2021 4:00,44.62999344,50.28072638,50.28072638,47.03,47.03,47.03,47.03,40.00256348,40.31723398,45.39,0,0
3/18/2021 5:00,48.42829514,53.2934192,53.2934192,51.53,51.53,51.53,51.53,45.46972275,47.46917468,48.83,0,0
3/18/2021 6:00,56.14871216,64.71151852,64.71151852,66.05,66.05,66.05,66.05,54.08694458,53.33759978,53.81,0,0
3/18/2021 7:00,63.8090477,75.75903334,75.75903334,79.15,79.15,79.15,79.15,58.67593384,49.95435679,63.21,0,0
3/18/2021 8:00,68.34505463,77.79378812,77.79378812,78.34,78.34,78.34,78.34,59.38733673,64.24923955,64,0,0
3/18/2021 9:00,62.76668167,69.55444259,69.55444259,75,75,75,75,51.32630157,66.12101533,62.55,0,0
3/18/2021 10:00,56.15951538,64.71658597,64.71658597,69.51,69.51,43,43,51.65154648,64.26886522,67,0,-96
3/18/2021 11:00,52.78150558,62.6200358,62.6200358,68,68,41.08,41.08,45.3478241,55.97713687,67,0,-232
3/18/2021 12:00,50.02140808,57.61788802,57.61788802,65.31,65.31,41.05,41.05,44.28813171,51.45346729,42,0,-205
3/18/2021 13:00,46.5481987,53.15811786,53.15811786,62.21,62.21,41.48,41.48,41.67751694,42.95251708,42,0,-40
3/18/2021 14:00,46.75896454,50.70122874,50.70122874,61.15,61.15,61.15,61.15,38.81321716,38.70301924,45,0,0
3/18/2021 15:00,44.59146118,48.57368123,48.57368123,62.9,62.9,40.58,40.58,41.43183517,39.57303196,42,0,-175
3/18/2021 16:00,50.94898224,52.5640797,52.5640797,64.53,64.53,40,40,43.50389481,44.14156031,42,0,-93
3/18/2021 17:00,56.05842972,61.94785034,61.94785034,75.22,98.17,75.22,98.17,41.65439224,48.14705739,42,185,0
3/18/2021 18:00,67.77292633,67.33477644,67.33477644,88.99,88.99,88.99,88.99,49.14750671,59.31548893,107.58,0,0
3/18/2021 19:00,62.89373779,63.96402574,63.96402574,98.71,98.71,53.52,53.52,51.17671585,57.2503503,109,0,-79
3/18/2021 20:00,55.51034546,54.35221442,54.35221442,70.91,70.91,40,40,43.63202286,48.23210596,44,0,-213
3/18/2021 21:00,49.82226181,49.01729383,49.01729383,60.41,60.41,36,36,43.35960007,42.78515237,64.55,0,-234
3/18/2021 22:00,47.39409637,50.31340191,50.31340191,60.12,60.12,36,36,43.02118683,41.41578259,62.46,0,-23
3/18/2021 23:00,42.47647476,42.71929361,42.71929361,53.23,53.23,36,36,40.71600342,36.77236844,80.69,0,-7
3/19/2021 0:00,50.00097656,49.85046068,49.85046068,59.6,59.6,33.5,33.5,32.07262039,34.15530021,51.12,0,-187
3/19/2021 1:00,50.06690598,48.24108432,48.24108432,56.24,56.24,33.5,33.5,34.00561142,30.30822894,35,0,-82
3/19/2021 2:00,44.53164291,45.91161511,45.91161511,50.89,50.89,33.5,33.5,35.77692795,29.53071238,35,0,-101
3/19/2021 3:00,42.96084976,43.18796326,43.18796326,48.5,48.5,33.5,33.5,32.68834686,28.96521472,35,0,-110
3/19/2021 4:00,44.26068878,41.78136611,41.78136611,50,50,50,50,35.35085297,29.60187729,47.03,0,0
3/19/2021 5:00,48.22376251,47.98259916,47.98259916,52.1,52.1,52.1,52.1,38.62885284,34.07792344,51.53,0,0
3/19/2021 6:00,56.98682404,54.39253584,54.39253584,67.02,67.02,67.02,67.02,40.6980896,41.7277725,66.05,0,0
3/19/2021 7:00,66.08926392,62.83028242,62.83028242,71.55,71.55,40,40,43.08480072,43.16461073,79.15,0,-160
3/19/2021 8:00,67.69689178,59.50796022,59.50796022,71.53,71.53,71.53,71.53,40.02570724,47.70712211,78.34,0,0
3/19/2021 9:00,59.72153473,57.25368399,57.25368399,64.1,64.1,39,39,42.42532349,49.08152565,75,0,-99
3/19/2021 10:00,55.12248611,54.71283535,54.71283535,50.42,50.42,39,39,46.76038742,48.79096154,43,0,-72
3/19/2021 11:00,52.62736511,52.44730261,52.44730261,45.31,45.31,39,39,39.43033218,41.59548262,41.08,0,-54
3/19/2021 12:00,51.89485931,48.88278699,48.88278699,44.53,44.53,38,38,42.02464294,41.15126724,41.05,0,-61
3/19/2021 13:00,45.47011185,46.80186402,46.80186402,43.5,43.5,36,36,39.03556061,38.26805294,41.48,0,-47
3/19/2021 14:00,48.48315048,47.61786633,47.61786633,43.16,43.16,34.5,34.5,35.95603561,35.51639239,61.15,0,-81
3/19/2021 15:00,51.75955582,51.11270942,51.11270942,43.53,43.53,36,36,36.81842422,37.72894451,40.58,0,-53
3/19/2021 16:00,55.80519485,53.2738095,53.2738095,47.67,47.67,37.5,37.5,35.64084625,41.70799619,40,0,-143
3/19/2021 17:00,58.75778198,65.82474424,65.82474424,55.58,55.58,55.58,55.58,35.43347549,47.04897149,98.17,0,0
3/19/2021 18:00,67.2050705,79.54481046,79.54481046,65.96,65.96,39,39,45.99238968,54.10427044,88.99,0,-111
3/19/2021 19:00,65.69338989,75.06547388,75.06547388,72.99,72.99,37.99,37.99,48.64805603,55.36191356,53.52,0,-226
3/19/2021 20:00,60.5693512,59.70393308,59.70393308,66.4,66.4,37.5,37.5,39.32651138,48.54727566,40,0,-218
3/19/2021 21:00,55.80366135,57.96897461,57.96897461,61.99,61.99,35,35,39.93992233,40.90678322,36,0,-140
3/19/2021 22:00,53.80319214,53.00297817,53.00297817,60.64,60.64,60.64,60.64,39.4211235,39.57803659,36,0,0
3/19/2021 23:00,49.5485611,48.49385717,48.49385717,60.11,60.11,60.11,60.11,37.46741867,37.79112585,36,0,0
3/20/2021 0:00,47.98847198,48.30630736,48.30630736,58.82,119.08,58.82,119.08,42.33301544,43.42362906,33.5,359,0
3/20/2021 1:00,46.16223526,44.71702838,44.71702838,55.74,55.74,15,15,38.93514633,36.69994575,33.5,0,-144
3/20/2021 2:00,40.8024826,41.51338094,41.51338094,54.99,54.99,16.74,16.74,34.04544067,33.61078198,33.5,0,-248
3/20/2021 3:00,40.0541153,37.44036086,37.44036086,50.11,50.11,16.77,16.77,34.9329071,28.62467154,33.5,0,-207
3/20/2021 4:00,36.2768898,33.8654491,33.8654491,48.8,48.8,18.8,18.8,34.0479126,30.69199791,50,0,-103
3/20/2021 5:00,40.15214539,33.14812857,33.14812857,49.8,65.54,49.8,65.54,34.8599472,32.30471227,52.1,98,0
3/20/2021 6:00,43.75709534,33.81111554,33.81111554,50.14,50.14,50.14,50.14,44.6462822,29.94984096,67.02,0,0
3/20/2021 7:00,45.8080368,28.86979485,28.86979485,50.01,63.88,50.01,63.88,40.02378845,26.28110692,40,52,0
3/20/2021 8:00,48.07939911,29.37019669,29.37019669,50.16,50.16,50.16,50.16,46.19340897,28.84567848,71.53,0,0
3/20/2021 9:00,41.18624496,28.98595288,28.98595288,51.29,51.29,51.29,51.29,37.82578659,26.31121014,39,0,0
3/20/2021 10:00,41.40898895,23.69038871,23.69038871,47.07,47.07,47.07,47.07,39.74991989,26.75991883,39,0,0
3/20/2021 11:00,35.52685165,19.93224914,19.93224914,45.67,62.35,45.67,62.35,37.02797699,21.75093001,39,90,0
3/20/2021 12:00,28.57566071,17.88695298,17.88695298,40.64,40.64,40.64,40.64,31.21516037,18.82666172,38,0,0
3/20/2021 13:00,25.24731445,15.2058613,15.2058613,39.56,39.56,21,39.56,31.74728203,18.61307933,36,0,0
3/20/2021 14:00,28.76442909,15.08131867,15.08131867,38.51,38.51,15,15,30.50703239,16.88624478,34.5,0,-5
3/20/2021 15:00,30.01221466,14.15320605,14.15320605,38.1,38.1,14.77,14.77,28.82626534,18.76668867,36,0,-5
3/20/2021 16:00,33.93468857,17.17458602,17.17458602,37.93,37.93,14.77,37.93,30.24576759,18.26240487,37.5,0,0
3/20/2021 17:00,44.22687912,21.69381369,21.69381369,37.36,37.36,14.84,37.36,37.0981102,21.75216176,55.58,0,-24
3/20/2021 18:00,46.85006714,29.10664017,29.10664017,53.79,53.79,19.78,53.79,34.25247955,21.75351378,39,0,-3
3/20/2021 19:00,43.73838425,29.73459971,29.73459971,30.08,30.08,30.08,30.08,36.71577835,25.76913541,37.99,0,0
3/20/2021 20:00,36.52293777,23.9400393,23.9400393,23.8,23.8,23.8,23.8,34.36509323,20.56474285,37.5,0,0
3/20/2021 21:00,34.78092957,26.73832723,26.73832723,21.64,21.64,21.64,21.64,31.35867882,22.31160692,35,0,0
3/20/2021 22:00,34.24985886,22.03929462,22.03929462,17.75,17.75,17.75,17.75,27.92552567,20.86829735,60.64,0,0
3/20/2021 23:00,24.12428284,20.91871497,20.91871497,16.1,16.1,16.1,16.1,25.43517876,15.94500172,60.11,0,0
3/21/2021 0:00,23.88290405,18.09836906,18.09836906,16.67,16.67,13.23,16.67,14.9993906,15.92406199,119.08,0,-202
3/21/2021 1:00,21.46960831,16.92520147,16.92520147,14.8,14.8,13.23,14.8,12.50784302,12.88445528,15,0,-173
3/21/2021 2:00,21.13316536,16.58028996,16.58028996,13.98,13.98,12.84,13.98,12.60905075,12.8980516,16.74,0,-163
3/21/2021 3:00,20.06793404,17.61402275,17.61402275,14.91,14.91,14.91,14.91,10.59535694,13.38319691,16.77,0,0
3/21/2021 4:00,21.36919594,19.80462011,19.80462011,15.68,15.68,15.68,15.68,9.311863899,12.41297833,18.8,0,0
3/21/2021 5:00,27.85463905,21.34100511,21.34100511,23.66,23.66,23,23.66,13.94973564,13.16324819,65.54,0,0
3/21/2021 6:00,30.40972328,20.75670174,20.75670174,13.8,13.8,9,13.8,18.68332481,19.58825587,50.14,0,0
3/21/2021 7:00,36.38386917,23.15741699,23.15741699,22.87,22.87,6,22.87,21.73958015,22.80835307,63.88,0,0
3/21/2021 8:00,35.73735428,23.7475722,23.7475722,29.67,29.67,9,29.67,19.44184494,26.2606849,50.16,0,0
3/21/2021 9:00,40.13864517,22.93553912,22.93553912,31.21,31.21,9,31.21,22.4317112,26.416688,51.29,0,0
3/21/2021 10:00,37.12881088,23.02434088,23.02434088,28.17,28.17,9,28.17,19.1975708,25.85336369,47.07,0,0
3/21/2021 11:00,37.4735527,25.12316847,25.12316847,34.87,34.87,9,34.87,20.01029587,23.1757593,62.35,0,0
3/21/2021 12:00,34.14717865,24.67778264,24.67778264,33.46,33.46,9,33.46,17.57144928,18.96184998,40.64,0,0
3/21/2021 13:00,31.44998932,23.1998857,23.1998857,23.34,23.34,9,23.34,14.87296772,19.13843458,39.56,0,0
3/21/2021 14:00,30.4252758,22.52601461,22.52601461,21.2,21.2,9,21.2,10.56460857,16.8518932,15,0,0
3/21/2021 15:00,37.48896408,25.53494746,25.53494746,22.59,22.59,9,22.59,15.59244251,20.63020759,14.77,0,0
3/21/2021 16:00,40.42938995,31.37224869,31.37224869,30,30,30,30,22.41285324,25.60105526,37.93,0,0
3/21/2021 17:00,46.04697037,36.66549559,36.66549559,41.3,41.3,29.5,41.3,30.8397007,30.84328029,37.36,0,0
3/21/2021 18:00,51.80506897,46.31832326,46.31832326,56.05,56.05,29.5,56.05,33.80598068,36.13935517,53.79,0,0
3/21/2021 19:00,45.66769791,45.63395323,45.63395323,63.78,63.78,38,63.78,36.19404221,38.51842304,30.08,0,0
3/21/2021 20:00,42.40632248,42.11075613,42.11075613,59.47,59.47,34.5,59.47,32.98653793,36.47021679,23.8,0,0
3/21/2021 21:00,42.03303909,39.83725888,39.83725888,54.8,54.8,33,33,28.02268219,28.59937738,21.64,0,-139
3/21/2021 22:00,42.07176208,38.10584918,38.10584918,53.94,53.94,33,53.94,31.11380768,33.09948997,17.75,0,0
3/21/2021 23:00,34.21767807,36.98361734,36.98361734,45,45,18,45,27.70003891,32.47649694,16.1,0,0
3/22/2021 0:00,39.88245773,41.44883849,41.44883849,49.55,49.55,33,49.55,23.89622116,21.04699822,16.67,0,0
3/22/2021 1:00,41.2592392,40.73125472,40.73125472,48.74,48.74,48.74,48.74,25.3173008,20.03945419,14.8,0,0
3/22/2021 2:00,38.11471558,37.8543299,37.8543299,47.76,47.76,47.76,47.76,24.66659355,15.9868025,13.98,0,0
3/22/2021 3:00,37.87916183,37.20169012,37.20169012,47.01,47.01,47.01,47.01,26.63492584,18.20832507,14.91,0,0
3/22/2021 4:00,39.21720886,37.86721779,37.86721779,47.4,47.4,47.4,47.4,25.03992462,18.01509671,15.68,0,0
3/22/2021 5:00,44.64801407,43.56743268,43.56743268,50.56,50.56,37,37,25.69223595,22.0763674,23.66,0,-26
3/22/2021 6:00,55.20487213,54.44955111,54.44955111,62,62,37,37,34.42009354,35.32120974,13.8,0,-96
3/22/2021 7:00,64.9093399,60.36020666,60.36020666,73,73,73,73,40.46931458,39.36375308,22.87,0,0
3/22/2021 8:00,65.57284546,64.19057733,64.19057733,74.9,94,74.9,94,45.23994064,46.43384904,29.67,54,0
3/22/2021 9:00,56.99373245,59.50834998,59.50834998,71.6,180.24,71.6,180.24,31.45949364,38.47574019,31.21,354,0
3/22/2021 10:00,50.717556,51.93175704,51.93175704,65.46,94.13,65.46,94.13,29.52275467,34.50587629,28.17,147,0
3/22/2021 11:00,46.90488815,48.31458263,48.31458263,61.91,61.91,61.91,61.91,22.48062897,29.53008725,34.87,0,0
3/22/2021 12:00,42.8903923,45.93801027,45.93801027,58.78,58.78,58.78,58.78,24.42638206,27.55649183,33.46,0,0
3/22/2021 13:00,39.30521011,41.65263873,41.65263873,52.49,72.16,52.49,72.16,23.87002754,24.4113117,23.34,139,0
3/22/2021 14:00,40.33621979,39.05650329,39.05650329,50.71,50.71,50.71,50.71,23.19028091,23.54809745,21.2,0,0
3/22/2021 15:00,40.90040207,40.34979681,40.34979681,49.79,49.79,49.79,49.79,28.77202225,28.48019846,22.59,0,0
3/22/2021 16:00,42.09328461,41.88669581,41.88669581,51.37,51.37,51.37,51.37,29.51229668,29.35186926,30,0,0
3/22/2021 17:00,51.37574768,48.55536765,48.55536765,62.45,62.45,39.5,39.5,27.92163849,37.07729442,41.3,0,-50
3/22/2021 18:00,60.55461121,62.21833295,62.21833295,73.69,73.69,38,38,38.89073944,42.02686813,56.05,0,-226
3/22/2021 19:00,56.9522438,59.76579289,59.76579289,69.39,69.39,37.5,37.5,43.82404709,40.81727763,63.78,0,-60
3/22/2021 20:00,48.24705505,48.79137114,48.79137114,71.96,71.96,34,34,29.26454544,33.44255553,59.47,0,-83
3/22/2021 21:00,43.96801376,42.19791584,42.19791584,63.86,63.86,63.86,63.86,25.73430634,29.73180564,33,0,0
3/22/2021 22:00,43.02191925,40.02599639,40.02599639,59.34,59.34,59.34,59.34,21.76333618,29.57750325,53.94,0,0
3/22/2021 23:00,39.38134003,38.42589545,38.42589545,43.02,43.02,43.02,43.02,22.48210716,26.8920767,45,0,0
3/23/2021 0:00,37.19191742,44.11450191,44.11450191,40.58,40.58,20,20,34.51026917,42.15578846,49.55,0,-31
3/23/2021 1:00,37.36764908,41.32339947,41.32339947,40.53,40.53,15,15,35.11837006,38.7833587,48.74,0,-64
3/23/2021 2:00,35.83083725,38.98031946,38.98031946,50.04,50.04,13.23,13.23,34.31916428,32.38225143,47.76,0,-27
3/23/2021 3:00,35.69367218,38.53423332,38.53423332,43.7,43.7,13.5,13.5,32.4693718,36.01867769,47.01,0,-7
3/23/2021 4:00,37.85829544,42.40835895,42.40835895,52.56,52.56,18,18,32.71323013,36.05219007,47.4,0,-7
3/23/2021 5:00,41.79027176,50.31959004,50.31959004,57.06,57.06,17.35,17.35,38.52836227,39.41377706,37,0,-7
3/23/2021 6:00,50.97914505,60.28980384,60.28980384,65.25,65.25,17.46,17.46,39.41810226,46.94424375,37,0,-63
3/23/2021 7:00,55.98894882,66.92246495,66.92246495,74.37,88,74.37,88,47.27950287,57.92094717,73,98,0
3/23/2021 8:00,57.28552628,67.19365039,67.19365039,75.9,75.9,75.9,75.9,49.2568512,53.13143944,94,0,0
3/23/2021 9:00,55.20983505,65.57723884,65.57723884,69.2,88.35,69.2,88.35,43.61560822,43.5311475,180.24,140,0
3/23/2021 10:00,53.79614639,61.12622587,61.12622587,63.46,63.46,63.46,63.46,43.03833771,42.70739624,94.13,0,0
3/23/2021 11:00,49.43831635,56.57784388,56.57784388,62.1,62.1,50.76,50.76,42.50036621,46.3400344,61.91,0,-74
3/23/2021 12:00,43.27013779,49.97300767,49.97300767,61.97,62.1,61.97,62.1,34.60158539,48.1767908,58.78,87,0
3/23/2021 13:00,41.94216537,50.19159683,50.19159683,57.58,64.05,57.58,64.05,32.38933182,41.47101559,72.16,211,0
3/23/2021 14:00,41.04878235,50.30903633,50.30903633,58.69,61.24,58.69,61.24,33.1158905,38.10415373,50.71,156,0
3/23/2021 15:00,43.3073349,51.57180549,51.57180549,58.43,58.43,33,33,35.19728088,37.6878731,49.79,0,-124
3/23/2021 16:00,49.14353943,50.86001118,50.86001118,60.02,60.02,33.33,33.33,35.28233337,37.42733927,51.37,0,-133
3/23/2021 17:00,56.03015137,58.73092199,58.73092199,64.64,64.64,33.33,33.33,42.77864075,37.30526277,39.5,0,-132
3/23/2021 18:00,59.15121841,68.85343297,68.85343297,71.4,71.53,71.4,71.53,49.86242294,52.4428937,38,147,0
3/23/2021 19:00,54.18321991,63.76325608,63.76325608,83.49,83.62,83.49,83.62,49.70903778,47.89074104,37.5,95,0
3/23/2021 20:00,45.86989975,53.92870497,53.92870497,70.74,73.96,70.74,73.96,38.68439102,42.68462152,34,185,0
3/23/2021 21:00,39.23283386,46.59689564,46.59689564,57.1,63.15,57.1,63.15,37.106884,37.79930287,63.86,36,0
3/23/2021 22:00,39.96750259,42.32700736,42.32700736,55.11,59.08,55.11,59.08,35.09685516,35.48306162,59.34,68,0
3/23/2021 23:00,37.26232147,42.78727926,42.78727926,41.79,58.01,41.79,58.01,31.0372982,37.20781008,43.02,13,0
3/24/2021 0:00,38.20099258,37.70826343,37.70826343,40.35,56.5,40.35,56.5,34.42410278,37.9632627,20,59,0
3/24/2021 1:00,36.31855011,37.43699947,37.43699947,39.33,39.33,0,0,35.99764252,32.81242836,15,0,-67
3/24/2021 2:00,36.01958466,34.4425643,34.4425643,38.94,38.94,0,0,33.97941589,28.47006594,13.23,0,-109
3/24/2021 3:00,33.24742889,31.80210855,31.80210855,38.86,64.03,38.86,64.03,31.72983742,27.23998366,13.5,232,0
3/24/2021 4:00,35.21022415,31.14386599,31.14386599,34.58,66.51,34.58,66.51,31.51554298,31.29488984,18,148,0
3/24/2021 5:00,36.60375214,35.11882037,35.11882037,44.64,44.64,44.64,44.64,35.63451004,36.99157124,17.35,0,0
3/24/2021 6:00,46.37759018,42.28635221,42.28635221,58.58,58.58,16.36,16.36,38.07021713,36.71366536,17.46,0,-36
3/24/2021 7:00,52.08818054,52.1896361,52.1896361,63.82,63.82,63.82,63.82,52.51469421,38.15326812,88,0,0
3/24/2021 8:00,47.71152496,55.80547694,55.80547694,66.15,66.15,36,36,51.24456406,45.83293238,75.9,0,-2
3/24/2021 9:00,42.68989182,50.35560976,50.35560976,45.86,45.86,36,36,53.82060242,41.42023093,88.35,0,-5
3/24/2021 10:00,38.1780014,43.9837481,43.9837481,40,40,36,36,51.43964386,44.22070344,63.46,0,-31
3/24/2021 11:00,39.23939133,40.96170434,40.96170434,40.98,40.98,35,40.98,47.44034958,40.9312737,50.76,0,-9
3/24/2021 12:00,30.31165695,40.15420013,40.15420013,41,41,23.2,23.2,40.76853943,39.9695662,62.1,0,-49
3/24/2021 13:00,31.76998901,36.21187138,36.21187138,42.6,42.6,15,15,35.42063904,35.74442704,64.05,0,-106
3/24/2021 14:00,31.04738808,35.96756647,35.96756647,44.12,44.12,15,15,36.59283066,30.76450731,61.24,0,-36
3/24/2021 15:00,31.86270332,38.76977964,38.76977964,48.82,48.82,15,15,38.15287781,35.38235105,33,0,-70
3/24/2021 16:00,38.66021347,45.90121842,45.90121842,52.01,52.01,16,16,48.29541397,40.32229913,33.33,0,-30
3/24/2021 17:00,44.99079514,52.02861967,52.02861967,61.05,61.05,20.55,20.55,58.08671951,45.07657027,33.33,0,-40
3/24/2021 18:00,55.46090698,60.57718344,60.57718344,70.91,70.91,70.91,70.91,67.34611511,55.30847397,71.53,0,0
3/24/2021 19:00,55.505867,60.81496626,60.81496626,84,93.46,84,93.46,63.30990219,49.29046283,83.62,351,0
3/24/2021 20:00,48.30113983,56.81457239,56.81457239,73.58,73.58,73.58,73.58,52.53511429,45.23755057,73.96,0,0
3/24/2021 21:00,45.27289963,45.7496211,45.7496211,66.75,66.75,66.75,66.75,41.63399506,40.30962605,63.15,0,0
3/24/2021 22:00,43.13334656,43.17297622,43.17297622,62.5,62.5,26.49,26.49,41.01924133,37.82758341,59.08,0,-223
3/24/2021 23:00,37.27434921,47.12077323,47.12077323,59.1,59.1,30.72,30.72,36.23313522,37.92934393,58.01,0,-152
3/25/2021 0:00,50.1689415,53.77341463,53.77341463,53.77,77.33,53.77,77.33,35.64262009,31.7046272,56.5,399,0
3/25/2021 1:00,47.92562485,48.56208343,48.56208343,50.31,70.74,50.31,70.74,33.13903427,24.0098363,0,280,0
3/25/2021 2:00,47.29328537,47.40059347,47.40059347,49.68,68.59,49.68,68.59,33.69789505,24.23287691,0,164,0
3/25/2021 3:00,43.56602478,42.765299,42.765299,48.87,48.87,48.87,48.87,35.83991241,26.78175181,64.03,0,0
3/25/2021 4:00,42.76961517,44.99768168,44.99768168,50.2,50.2,50.2,50.2,31.1899395,24.20269952,66.51,0,0
3/25/2021 5:00,48.28997803,48.13682981,48.13682981,58.87,58.87,58.87,58.87,36.39648438,25.25650963,44.64,0,0
3/25/2021 6:00,56.22511673,57.01730089,57.01730089,68.8,68.8,68.8,68.8,40.74186325,35.66647588,16.36,0,0
3/25/2021 7:00,62.23698425,63.86317158,63.86317158,74.97,74.97,74.97,74.97,40.80640411,40.22132708,63.82,0,0
3/25/2021 8:00,60.39810181,62.84438948,62.84438948,74.93,77.33,74.93,77.33,46.69739151,40.781722,36,26,0
3/25/2021 9:00,50.23410416,55.28775605,55.28775605,67.04,67.04,40,40,38.74868011,36.82939186,36,0,-29
3/25/2021 10:00,48.36566925,46.78180552,46.78180552,56.25,56.25,37,37,36.22861481,36.52091757,36,0,-14
3/25/2021 11:00,44.52748108,41.92636374,41.92636374,43.93,43.93,37,37,30.05182076,32.55699453,40.98,0,-10
3/25/2021 12:00,38.90672684,41.06103428,41.06103428,43.37,43.37,39.5,39.5,26.4411068,25.97985904,23.2,0,-5
3/25/2021 13:00,36.7571373,40.46742669,40.46742669,44.14,44.14,35.23,35.23,22.69009781,22.04733198,15,0,-12
3/25/2021 14:00,39.47715759,42.82141534,42.82141534,42.73,42.73,35.23,35.23,22.33072281,22.30115147,15,0,-25
3/25/2021 15:00,45.50201797,46.53866485,46.53866485,42.3,42.3,36,36,30.34243774,27.13346142,15,0,-5
3/25/2021 16:00,52.92255402,51.9844295,51.9844295,50.68,50.68,36,50.68,33.87004089,30.27712141,16,0,0
3/25/2021 17:00,57.10248566,61.35539196,61.35539196,63.26,63.26,38,63.26,32.22631073,35.38697272,20.55,0,0
3/25/2021 18:00,65.87430573,72.78139723,72.78139723,72.15,72.15,38,72.15,40.71061707,50.39488344,70.91,0,-8
3/25/2021 19:00,68.11862183,68.67594943,68.67594943,85.43,85.43,85.43,85.43,39.30455399,50.31701832,93.46,0,0
3/25/2021 20:00,56.20148087,58.46689575,58.46689575,64.14,64.14,64.14,64.14,34.91851425,39.37963403,73.58,0,0
3/25/2021 21:00,50.58562851,55.51558802,55.51558802,53.86,53.86,53.86,53.86,32.23665237,31.4439412,66.75,0,0
3/25/2021 22:00,48.58483887,52.92927819,52.92927819,57.4,57.4,57.4,57.4,33.19042969,31.71449128,26.49,0,0
3/25/2021 23:00,40.132061,45.89363507,45.89363507,44.44,44.44,44.44,44.44,32.53096008,30.04277158,30.72,0,0
3/26/2021 0:00,43.18438721,38.90771686,38.90771686,51.02,51.02,51.02,51.02,35.46922302,44.23711105,77.33,0,0
3/26/2021 1:00,43.1636734,37.14472907,37.14472907,41.51,41.51,41.51,41.51,32.70229721,33.31866579,70.74,0,0
3/26/2021 2:00,39.2630806,33.13901036,33.13901036,39.93,39.93,39.93,39.93,27.38452911,30.7438818,68.59,0,0
3/26/2021 3:00,38.06118774,32.78408366,32.78408366,39.92,39.92,39.92,39.92,30.83867645,30.75883718,48.87,0,0
3/26/2021 4:00,37.80359268,33.47009675,33.47009675,44.52,44.52,44.52,44.52,30.27412033,29.05736867,50.2,0,0
3/26/2021 5:00,43.6892395,37.61454473,37.61454473,45,45,45,45,39.45740891,32.43471317,58.87,0,0
3/26/2021 6:00,49.08540726,43.98925985,43.98925985,54.03,54.03,54.03,54.03,35.78726196,29.53793917,68.8,0,0
