SoC
0.5
0.16159052453468697
0.13904483925549913
0.04999999999999999
0.05
0.05
0.05
0.05
0.049999999999999975
0.04999999999999995
0.05
0.05
0.05
0.05
0.29993968902500007
0.612385463975
0.8456187663875001
0.6450392701100043
0.4687988301776862
0.13038935471237317
0.04999999999999999
0.04999999999999995
0.05
0.049999999999999975
